######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20200731|65776|19830613|20200730|+1000
apnic|AU|asn|17562|1|20010112|allocated
apnic|PK|asn|17563|1|20010112|allocated
apnic|MY|asn|17564|1|20060104|allocated
apnic|TH|asn|17565|1|20050318|allocated
apnic|AU|asn|17566|1|20100803|allocated
apnic|KR|asn|17567|50|20010117|allocated
apnic|SG|asn|17617|1|20010117|allocated
apnic|AU|asn|17618|1|20050718|allocated
apnic|HK|asn|17619|1|20010118|allocated
apnic|CN|asn|17620|4|20010118|allocated
apnic|IN|asn|17624|1|20050303|allocated
apnic|IN|asn|17625|1|20010122|allocated
apnic|PK|asn|17626|1|20030910|allocated
apnic|LK|asn|17627|1|20010122|allocated
apnic|AU|asn|17628|1|20010123|allocated
apnic|CN|asn|17629|1|20021118|allocated
apnic|HK|asn|17630|1|20030718|allocated
apnic|AU|asn|17631|1|20010124|allocated
apnic|AU|asn|17632|1|20050106|allocated
apnic|CN|asn|17633|1|20021118|allocated
apnic|TH|asn|17634|1|20010130|allocated
apnic|AU|asn|17635|1|20010130|allocated
apnic|PH|asn|17636|1|20010215|allocated
apnic|AU|asn|17637|1|20010216|allocated
apnic|CN|asn|17638|1|20021118|allocated
apnic|PH|asn|17639|1|20010216|allocated
apnic|AU|asn|17640|1|20010219|allocated
apnic|BD|asn|17641|1|20050616|allocated
apnic|AU|asn|17642|2|20010221|allocated
apnic|AU|asn|17644|1|20010222|allocated
apnic|SG|asn|17645|1|20010222|allocated
apnic|NZ|asn|17646|1|20070615|allocated
apnic|AU|asn|17647|1|20010223|allocated
apnic|IN|asn|17648|1|20010223|allocated
apnic|NZ|asn|17649|1|20010305|allocated
apnic|MY|asn|17650|1|20010305|allocated
apnic|TW|asn|17651|1|20010307|allocated
apnic|HK|asn|17653|1|20010307|allocated
apnic|AU|asn|17654|1|20010307|allocated
apnic|CN|asn|17655|1|20010308|allocated
apnic|NZ|asn|17656|1|20010309|allocated
apnic|HK|asn|17657|1|20010615|allocated
apnic|ID|asn|17658|1|20010309|allocated
apnic|AU|asn|17659|1|20150805|allocated
apnic|BT|asn|17660|1|20010821|allocated
apnic|JP|asn|17661|1|20011203|allocated
apnic|AU|asn|17662|1|20010312|allocated
apnic|NZ|asn|17663|1|20061101|allocated
apnic|NZ|asn|17664|1|20010314|allocated
apnic|IN|asn|17665|1|20010314|allocated
apnic|MY|asn|17666|1|20010316|allocated
apnic|AU|asn|17667|1|20010319|allocated
apnic|AU|asn|17668|1|20010319|allocated
apnic|AU|asn|17669|1|20060911|allocated
apnic|ID|asn|17670|2|20010320|allocated
apnic|CN|asn|17672|1|20021118|allocated
apnic|JP|asn|17673|32|20010326|allocated
apnic|NZ|asn|17705|1|20010326|allocated
apnic|HK|asn|17706|1|20010328|allocated
apnic|JP|asn|17707|1|20010329|allocated
apnic|AU|asn|17708|1|20010329|allocated
apnic|TW|asn|17709|10|20010402|allocated
apnic|AU|asn|17719|1|20080526|allocated
apnic|AU|asn|17720|1|20010406|allocated
apnic|PH|asn|17721|1|20030808|allocated
apnic|AU|asn|17722|1|20010406|allocated
apnic|PH|asn|17723|1|20080526|allocated
apnic|TH|asn|17724|1|20041105|allocated
apnic|ID|asn|17725|1|20010412|allocated
apnic|KH|asn|17726|1|20010412|allocated
apnic|ID|asn|17727|1|20010417|allocated
apnic|AU|asn|17728|1|20010418|allocated
apnic|AU|asn|17730|1|20010420|allocated
apnic|AU|asn|17731|1|20010420|allocated
apnic|AU|asn|17732|1|20041126|allocated
apnic|SG|asn|17733|1|20010420|allocated
apnic|AU|asn|17734|1|20080408|allocated
apnic|CN|asn|17735|1|20050203|allocated
apnic|MY|asn|17736|1|20010426|allocated
apnic|AU|asn|17737|1|20161207|allocated
apnic|AU|asn|17738|1|20010726|allocated
apnic|CN|asn|17739|1|20020429|allocated
apnic|HK|asn|17740|1|20010430|allocated
apnic|AU|asn|17741|1|20040625|allocated
apnic|AU|asn|17742|1|20010430|allocated
apnic|SG|asn|17743|1|20010501|allocated
apnic|HK|asn|17744|1|20010501|allocated
apnic|AU|asn|17745|1|20010803|allocated
apnic|NZ|asn|17746|1|20150904|allocated
apnic|IN|asn|17747|1|20010504|allocated
apnic|IN|asn|17748|1|20080526|allocated
apnic|PH|asn|17749|1|20010510|allocated
apnic|AU|asn|17750|1|20010510|allocated
apnic|JP|asn|17751|1|20010810|allocated
apnic|NZ|asn|17752|1|20041012|allocated
apnic|IN|asn|17753|1|20010515|allocated
apnic|IN|asn|17754|1|20010521|allocated
apnic|AU|asn|17755|1|20150722|allocated
apnic|AU|asn|17756|1|20010521|allocated
apnic|AU|asn|17757|1|20010521|allocated
apnic|AU|asn|17758|1|20010523|allocated
apnic|HK|asn|17759|1|20010525|allocated
apnic|AU|asn|17760|1|20010525|allocated
apnic|SG|asn|17761|1|20010528|allocated
apnic|IN|asn|17762|1|20010528|allocated
apnic|AU|asn|17763|1|20010528|allocated
apnic|HK|asn|17764|1|20010528|allocated
apnic|AU|asn|17765|1|20010529|allocated
apnic|AU|asn|17766|1|20010531|allocated
apnic|CN|asn|17767|1|20161215|allocated
apnic|AU|asn|17768|1|20010531|allocated
apnic|ID|asn|17769|1|20010531|allocated
apnic|LK|asn|17770|1|20010601|allocated
apnic|IN|asn|17771|1|20010601|allocated
apnic|CN|asn|17772|10|20010601|allocated
apnic|CN|asn|17782|1|20161215|allocated
apnic|IN|asn|17783|1|20010606|allocated
apnic|MY|asn|17784|1|20010607|allocated
apnic|CN|asn|17785|1|20021118|allocated
apnic|IN|asn|17786|1|20010608|allocated
apnic|PK|asn|17787|1|20010608|allocated
apnic|CN|asn|17788|4|20010618|allocated
apnic|NZ|asn|17792|1|20010618|allocated
apnic|HK|asn|17793|1|20010618|allocated
apnic|HK|asn|17794|1|20010620|allocated
apnic|JP|asn|17795|1|20010621|allocated
apnic|PH|asn|17796|1|20010622|allocated
apnic|AU|asn|17797|1|20010622|allocated
apnic|KH|asn|17798|1|20190613|allocated
apnic|CN|asn|17799|1|20021118|allocated
apnic|ID|asn|17800|1|20011004|allocated
apnic|JP|asn|17801|1|20010627|allocated
apnic|AU|asn|17802|1|20031117|allocated
apnic|IN|asn|17803|1|20010627|allocated
apnic|LA|asn|17804|1|20161230|allocated
apnic|AU|asn|17805|1|20060904|allocated
apnic|BD|asn|17806|1|20080526|allocated
apnic|AU|asn|17807|1|20070724|allocated
apnic|NZ|asn|17808|1|20010704|allocated
apnic|TW|asn|17809|1|20010704|allocated
apnic|IN|asn|17810|1|20010705|allocated
apnic|PH|asn|17811|1|20060410|allocated
apnic|US|asn|17812|1|20010706|allocated
apnic|IN|asn|17813|1|20010709|allocated
apnic|HK|asn|17814|1|20010709|allocated
apnic|IN|asn|17815|1|20070925|allocated
apnic|CN|asn|17816|1|20010711|allocated
apnic|ID|asn|17817|1|20010711|allocated
apnic|JP|asn|17818|1|20200515|allocated
apnic|SG|asn|17819|1|20010712|allocated
apnic|IN|asn|17820|1|20010712|allocated
apnic|AU|asn|17821|1|20100216|allocated
apnic|PG|asn|17822|1|20170109|allocated
apnic|TH|asn|17823|1|20010717|allocated
apnic|HK|asn|17824|1|20010717|allocated
apnic|IN|asn|17825|1|20050504|allocated
apnic|ID|asn|17826|1|20011019|allocated
apnic|TH|asn|17827|1|20010719|allocated
apnic|PG|asn|17828|1|20070528|allocated
apnic|AU|asn|17829|1|20010723|allocated
apnic|SG|asn|17831|1|20170118|allocated
apnic|KR|asn|17832|50|20010724|allocated
apnic|MN|asn|17882|1|20010724|allocated
apnic|CN|asn|17883|1|20021118|allocated
apnic|ID|asn|17884|1|20010725|allocated
apnic|ID|asn|17885|1|20011030|allocated
apnic|SG|asn|17886|1|20080826|allocated
apnic|TH|asn|17887|1|20010731|allocated
apnic|HK|asn|17888|1|20010801|allocated
apnic|AU|asn|17889|1|20010801|allocated
apnic|AU|asn|17890|1|20100513|allocated
apnic|IN|asn|17891|1|20011106|allocated
apnic|BD|asn|17892|1|20071210|allocated
apnic|PW|asn|17893|1|20010807|allocated
apnic|PH|asn|17894|1|20011107|allocated
apnic|PH|asn|17895|1|20010808|allocated
apnic|CN|asn|17896|2|20021118|allocated
apnic|AU|asn|17898|1|20020228|allocated
apnic|AU|asn|17899|1|20011109|allocated
apnic|AU|asn|17900|1|20020212|allocated
apnic|TH|asn|17901|1|20020214|allocated
apnic|NZ|asn|17902|1|20010810|allocated
apnic|IN|asn|17903|1|20050112|allocated
apnic|LK|asn|17904|1|20010810|allocated
apnic|JP|asn|17905|1|20011113|allocated
apnic|AU|asn|17906|1|20010813|allocated
apnic|AU|asn|17907|1|20080108|allocated
apnic|IN|asn|17908|1|20010814|allocated
apnic|AU|asn|17909|1|20010814|allocated
apnic|ID|asn|17910|1|20010816|allocated
apnic|PK|asn|17911|1|20010817|allocated
apnic|IN|asn|17912|1|20081127|allocated
apnic|IN|asn|17913|1|20010822|allocated
apnic|AU|asn|17914|1|20171030|allocated
apnic|AU|asn|17915|1|20080404|allocated
apnic|AU|asn|17916|1|20010824|allocated
apnic|IN|asn|17917|1|20010824|allocated
apnic|AU|asn|17918|1|20040315|allocated
apnic|SG|asn|17919|1|20010828|allocated
apnic|US|asn|17920|1|20200408|allocated
apnic|AU|asn|17921|1|20191004|allocated
apnic|ID|asn|17922|1|20010831|allocated
apnic|CN|asn|17923|1|20021118|allocated
apnic|HK|asn|17924|1|20010904|allocated
apnic|AU|asn|17925|1|20100112|allocated
apnic|SG|asn|17926|1|20010906|allocated
apnic|SG|asn|17927|1|20011206|allocated
apnic|AU|asn|17928|1|20041013|allocated
apnic|HK|asn|17929|1|20010912|allocated
apnic|JP|asn|17930|32|20010921|allocated
apnic|CN|asn|17962|8|20010925|allocated
apnic|PH|asn|17970|1|20011005|allocated
apnic|MY|asn|17971|1|20011008|allocated
apnic|HK|asn|17972|1|20020114|allocated
apnic|PH|asn|17973|1|20030624|allocated
apnic|ID|asn|17974|1|20011008|allocated
apnic|HK|asn|17975|1|20011009|allocated
apnic|KH|asn|17976|1|20011011|allocated
apnic|JP|asn|17977|1|20011017|allocated
apnic|AU|asn|17978|1|20011022|allocated
apnic|MY|asn|17979|1|20170118|allocated
apnic|TH|asn|17980|1|20011022|allocated
apnic|KH|asn|17981|1|20050404|allocated
apnic|AU|asn|17982|1|20011026|allocated
apnic|AU|asn|17983|1|20011026|allocated
apnic|HK|asn|17984|1|20011026|allocated
apnic|AU|asn|17985|1|20071114|allocated
apnic|AU|asn|17986|1|20011030|allocated
apnic|AU|asn|17987|1|20061020|allocated
apnic|HK|asn|17988|1|20011031|allocated
apnic|HK|asn|17989|1|20170123|allocated
apnic|HK|asn|17990|1|20011101|allocated
apnic|AU|asn|17991|1|20081127|allocated
apnic|MY|asn|17992|1|20011102|allocated
apnic|WS|asn|17993|1|20011105|allocated
apnic|NZ|asn|17994|1|20090302|allocated
apnic|ID|asn|17995|1|20021118|allocated
apnic|ID|asn|17996|1|20020215|allocated
apnic|CN|asn|17997|1|20021120|allocated
apnic|AU|asn|17998|1|20021122|allocated
apnic|AU|asn|17999|1|20021127|allocated
apnic|AU|asn|18000|1|20050617|allocated
apnic|LK|asn|18001|1|20020215|allocated
apnic|IN|asn|18002|1|20020215|allocated
apnic|AU|asn|18003|1|20090603|allocated
apnic|ID|asn|18004|1|20020220|allocated
apnic|PH|asn|18005|1|20020221|allocated
apnic|NZ|asn|18006|1|20021203|allocated
apnic|ID|asn|18007|1|20071114|allocated
apnic|IN|asn|18008|1|20071115|allocated
apnic|PH|asn|18009|1|20050617|allocated
apnic|AU|asn|18010|1|20050621|allocated
apnic|CN|asn|18011|1|20050621|allocated
apnic|BD|asn|18012|1|20050622|allocated
apnic|HK|asn|18013|1|20190619|allocated
apnic|KH|asn|18014|1|20090127|allocated
apnic|NZ|asn|18015|1|20090818|allocated
apnic|PH|asn|18016|1|20070410|allocated
apnic|NZ|asn|18017|1|20050729|allocated
apnic|PH|asn|18018|1|20050801|allocated
apnic|SG|asn|18019|1|20170202|allocated
apnic|AU|asn|18020|1|20050802|allocated
apnic|NZ|asn|18021|1|20021204|allocated
apnic|BD|asn|18022|1|20170206|allocated
apnic|KR|asn|18023|1|20021205|allocated
apnic|BT|asn|18024|1|20180226|allocated
apnic|BT|asn|18025|1|20180227|allocated
apnic|KR|asn|18026|2|20021205|allocated
apnic|KR|asn|18028|2|20021209|allocated
apnic|AU|asn|18030|1|20050224|allocated
apnic|KR|asn|18031|5|20021209|allocated
apnic|AU|asn|18036|1|20090324|allocated
apnic|AU|asn|18037|1|20020222|allocated
apnic|KR|asn|18038|1|20021209|allocated
apnic|AU|asn|18039|1|20011109|allocated
apnic|TW|asn|18040|10|20011109|allocated
apnic|JP|asn|18050|1|20011113|allocated
apnic|ID|asn|18051|1|20080108|allocated
apnic|ID|asn|18052|1|20011114|allocated
apnic|PK|asn|18053|1|20190129|allocated
apnic|AU|asn|18055|1|20011115|allocated
apnic|ID|asn|18056|1|20011119|allocated
apnic|AU|asn|18057|1|20011121|allocated
apnic|AU|asn|18058|1|20011127|allocated
apnic|ID|asn|18059|1|20011128|allocated
apnic|AU|asn|18060|1|20011129|allocated
apnic|IN|asn|18061|1|20020228|allocated
apnic|AU|asn|18062|1|20020228|allocated
apnic|AU|asn|18063|1|20110804|allocated
apnic|AU|asn|18064|1|20181026|allocated
apnic|AU|asn|18065|1|20011205|allocated
apnic|US|asn|18066|1|20020311|allocated
apnic|JP|asn|18067|17|20011227|allocated
apnic|JP|asn|18084|1|20011227|allocated
apnic|JP|asn|18085|14|20011227|allocated
apnic|AU|asn|18099|1|20020114|allocated
apnic|AU|asn|18100|1|20020116|allocated
apnic|IN|asn|18101|1|20020117|allocated
apnic|AU|asn|18102|1|20020122|allocated
apnic|ID|asn|18103|1|20020123|allocated
apnic|AU|asn|18104|1|20050909|allocated
apnic|IN|asn|18105|1|20020124|allocated
apnic|SG|asn|18106|1|20020125|allocated
apnic|AU|asn|18107|1|20020125|allocated
apnic|AU|asn|18108|1|20020130|allocated
apnic|BD|asn|18109|1|20170302|allocated
apnic|AU|asn|18110|1|20050509|allocated
apnic|AU|asn|18111|1|20020131|allocated
apnic|ID|asn|18112|1|20020205|allocated
apnic|SG|asn|18113|1|20030725|allocated
apnic|PH|asn|18114|1|20020208|allocated
apnic|PH|asn|18115|1|20090904|allocated
apnic|HK|asn|18116|1|20020301|allocated
apnic|AU|asn|18117|1|20020829|allocated
apnic|CN|asn|18118|1|20020312|allocated
apnic|NZ|asn|18119|1|20020320|allocated
apnic|IN|asn|18120|1|20050909|allocated
apnic|JP|asn|18121|32|20020321|allocated
apnic|ID|asn|18153|1|20020325|allocated
apnic|AU|asn|18154|1|20041014|allocated
apnic|HK|asn|18155|1|20170322|allocated
apnic|ID|asn|18156|1|20020402|allocated
apnic|KR|asn|18157|2|20021209|allocated
apnic|NZ|asn|18159|1|20090414|allocated
apnic|KR|asn|18160|2|20021209|allocated
apnic|AU|asn|18162|1|20090908|allocated
apnic|KR|asn|18163|2|20021209|allocated
apnic|AU|asn|18165|1|20021209|allocated
apnic|IN|asn|18166|1|20110805|allocated
apnic|IN|asn|18167|1|20021210|allocated
apnic|KR|asn|18168|1|20021210|allocated
apnic|KR|asn|18169|3|20021211|allocated
apnic|MN|asn|18172|1|20170329|allocated
apnic|PK|asn|18173|1|20021216|allocated
apnic|KR|asn|18174|2|20021217|allocated
apnic|KR|asn|18176|1|20021218|allocated
apnic|TW|asn|18177|10|20020405|allocated
apnic|PH|asn|18187|1|20020410|allocated
apnic|PH|asn|18188|1|20020412|allocated
apnic|ID|asn|18189|1|20020415|allocated
apnic|PH|asn|18190|1|20020415|allocated
apnic|AU|asn|18191|1|20020415|allocated
apnic|AU|asn|18192|1|20040625|allocated
apnic|JP|asn|18193|1|20020417|allocated
apnic|PH|asn|18194|1|20020418|allocated
apnic|AU|asn|18195|1|20020419|allocated
apnic|IN|asn|18196|1|20020419|allocated
apnic|TH|asn|18197|1|20070703|allocated
apnic|NZ|asn|18198|1|20020419|allocated
apnic|NZ|asn|18199|1|20020422|allocated
apnic|NC|asn|18200|1|20020423|allocated
apnic|AU|asn|18201|1|20020424|allocated
apnic|NZ|asn|18202|1|20020424|allocated
apnic|NZ|asn|18203|1|20070801|allocated
apnic|HK|asn|18204|1|20020430|allocated
apnic|BT|asn|18205|1|20181221|allocated
apnic|MY|asn|18206|1|20020506|allocated
apnic|IN|asn|18207|1|20020507|allocated
apnic|AU|asn|18208|1|20020508|allocated
apnic|IN|asn|18209|1|20070205|allocated
apnic|AU|asn|18210|1|20020509|allocated
apnic|IN|asn|18211|1|20090909|allocated
apnic|PK|asn|18212|1|20050802|allocated
apnic|AU|asn|18213|1|20020514|allocated
apnic|PH|asn|18214|1|20050802|allocated
apnic|TH|asn|18215|1|20020515|allocated
apnic|CN|asn|18216|1|20170330|allocated
apnic|TW|asn|18217|1|20020515|allocated
apnic|HK|asn|18218|1|20020517|allocated
apnic|SG|asn|18219|1|20020517|allocated
apnic|AU|asn|18220|1|20170406|allocated
apnic|AU|asn|18221|1|20020520|allocated
apnic|NP|asn|18222|1|20170412|allocated
apnic|IN|asn|18223|1|20071119|allocated
apnic|SG|asn|18224|1|20020528|allocated
apnic|IN|asn|18225|1|20020529|allocated
apnic|PH|asn|18226|1|20061121|allocated
apnic|MY|asn|18227|1|20060922|allocated
apnic|SG|asn|18228|1|20020530|allocated
apnic|IN|asn|18229|1|20050406|allocated
apnic|BD|asn|18230|1|20021219|allocated
apnic|AU|asn|18231|1|20170412|allocated
apnic|AU|asn|18232|1|20020531|allocated
apnic|PH|asn|18233|1|20020605|allocated
apnic|AU|asn|18234|1|20090727|allocated
apnic|HK|asn|18235|1|20160518|allocated
apnic|AU|asn|18236|1|20020611|allocated
apnic|ID|asn|18237|1|20020614|allocated
apnic|CN|asn|18238|10|20020614|allocated
apnic|AU|asn|18248|1|20061006|allocated
apnic|PH|asn|18249|1|20020618|allocated
apnic|ID|asn|18251|1|20020619|allocated
apnic|TH|asn|18252|1|20021230|allocated
apnic|US|asn|18254|1|20170426|allocated
apnic|AU|asn|18255|1|20020625|allocated
apnic|TH|asn|18256|1|20020626|allocated
apnic|CN|asn|18257|1|20160530|allocated
apnic|JP|asn|18258|1|20021230|allocated
apnic|JP|asn|18259|32|20020701|allocated
apnic|AU|asn|18291|1|20020703|allocated
apnic|AU|asn|18292|1|20050210|allocated
apnic|HK|asn|18293|1|20020705|allocated
apnic|KR|asn|18294|50|20020705|allocated
apnic|CN|asn|18344|1|20020708|allocated
apnic|AU|asn|18345|1|20020710|allocated
apnic|AU|asn|18346|1|20020716|allocated
apnic|ID|asn|18347|1|20020716|allocated
apnic|NZ|asn|18348|1|20020717|allocated
apnic|AU|asn|18349|1|20020717|allocated
apnic|AU|asn|18350|1|20020717|allocated
apnic|ID|asn|18351|1|20080707|allocated
apnic|NZ|asn|18352|1|20150904|allocated
apnic|NZ|asn|18353|1|20020723|allocated
apnic|AU|asn|18354|1|20020724|allocated
apnic|ID|asn|18355|1|20091002|allocated
apnic|TH|asn|18356|1|20030728|allocated
apnic|AU|asn|18357|1|20020724|allocated
apnic|AU|asn|18358|1|20050919|allocated
apnic|PK|asn|18359|1|20170428|allocated
apnic|PH|asn|18360|1|20020802|allocated
apnic|AU|asn|18361|1|20020805|allocated
apnic|TH|asn|18362|1|20020807|allocated
apnic|AU|asn|18363|1|20020807|allocated
apnic|ID|asn|18364|1|20020809|allocated
apnic|ID|asn|18365|1|20020813|allocated
apnic|AU|asn|18366|5|20020819|allocated
apnic|AU|asn|18371|1|20020822|allocated
apnic|AU|asn|18372|1|20020823|allocated
apnic|KR|asn|18373|1|20021119|allocated
apnic|AU|asn|18374|1|20071120|allocated
apnic|AU|asn|18375|1|20020829|allocated
apnic|AU|asn|18376|1|20020829|allocated
apnic|SG|asn|18377|1|20020829|allocated
apnic|NZ|asn|18378|1|20050803|allocated
apnic|ID|asn|18379|1|20020830|allocated
apnic|AU|asn|18380|1|20020830|allocated
apnic|AU|asn|18381|1|20170530|allocated
apnic|HK|asn|18382|1|20021016|allocated
apnic|JP|asn|18383|1|20021017|allocated
apnic|AU|asn|18384|1|20021021|allocated
apnic|AU|asn|18385|1|20021021|allocated
apnic|TH|asn|18386|1|20021022|allocated
apnic|CN|asn|18387|1|20170613|allocated
apnic|AU|asn|18388|1|20021022|allocated
apnic|PH|asn|18389|1|20021023|allocated
apnic|AU|asn|18390|1|20021024|allocated
apnic|TW|asn|18391|1|20021025|allocated
apnic|PH|asn|18392|1|20021028|allocated
apnic|ID|asn|18393|2|20021029|allocated
apnic|NP|asn|18395|1|20021030|allocated
apnic|PH|asn|18396|1|20021030|allocated
apnic|AU|asn|18397|1|20021030|allocated
apnic|AU|asn|18398|1|20021101|allocated
apnic|MM|asn|18399|1|20021104|allocated
apnic|NZ|asn|18400|1|20050803|allocated
apnic|KR|asn|18401|1|20021230|allocated
apnic|SG|asn|18402|1|20021231|allocated
apnic|VN|asn|18403|1|20030103|allocated
apnic|AU|asn|18405|1|20040323|allocated
apnic|NZ|asn|18406|1|20040323|allocated
apnic|NZ|asn|18407|1|20090909|allocated
apnic|TH|asn|18408|1|20050803|allocated
apnic|TH|asn|18409|1|20050803|allocated
apnic|TW|asn|18410|20|20021220|allocated
apnic|AU|asn|18430|1|20050510|allocated
apnic|AU|asn|18431|1|20030110|allocated
apnic|AU|asn|19705|1|20020801|allocated
apnic|KR|asn|23552|50|20021224|allocated
apnic|TH|asn|23602|1|20030113|allocated
apnic|NZ|asn|23603|1|20030114|allocated
apnic|AU|asn|23604|1|20030114|allocated
apnic|PH|asn|23605|1|20030114|allocated
apnic|PH|asn|23606|1|20030120|allocated
apnic|PK|asn|23607|1|20181114|allocated
apnic|AU|asn|23608|1|20050803|allocated
apnic|AU|asn|23609|1|20030124|allocated
apnic|CN|asn|23610|1|20030130|allocated
apnic|CN|asn|23611|1|20170613|allocated
apnic|JP|asn|23612|32|20030131|allocated
apnic|TH|asn|23644|1|20030204|allocated
apnic|AU|asn|23645|1|20030204|allocated
apnic|AU|asn|23646|1|20030204|allocated
apnic|NP|asn|23647|1|20030213|allocated
apnic|HK|asn|23648|1|20030213|allocated
apnic|NL|asn|23649|1|20030214|allocated
apnic|CN|asn|23650|1|20030214|allocated
apnic|ID|asn|23651|1|20030217|allocated
apnic|AU|asn|23652|1|20030218|allocated
apnic|SG|asn|23653|1|20050804|allocated
apnic|AU|asn|23654|1|20030220|allocated
apnic|NZ|asn|23655|1|20030224|allocated
apnic|TH|asn|23656|1|20030225|allocated
apnic|AS|asn|23657|1|20030226|allocated
apnic|IN|asn|23658|1|20030227|allocated
apnic|MY|asn|23659|1|20030228|allocated
apnic|PH|asn|23660|1|20030301|allocated
apnic|JP|asn|23661|1|20030304|allocated
apnic|CN|asn|23662|1|20170613|allocated
apnic|JP|asn|23663|1|20050811|allocated
apnic|IN|asn|23664|1|20041214|allocated
apnic|PH|asn|23665|1|20050812|allocated
apnic|ID|asn|23666|1|20030311|allocated
apnic|AU|asn|23667|1|20030312|allocated
apnic|KR|asn|23668|1|20030312|allocated
apnic|AU|asn|23669|1|20030312|allocated
apnic|AU|asn|23670|1|20030312|allocated
apnic|ID|asn|23671|1|20030313|allocated
apnic|NP|asn|23672|1|20030317|allocated
apnic|KH|asn|23673|1|20030318|allocated
apnic|PK|asn|23674|1|20030318|allocated
apnic|TW|asn|23675|1|20030318|allocated
apnic|GU|asn|23676|1|20180521|allocated
apnic|AU|asn|23677|1|20050812|allocated
apnic|MY|asn|23678|1|20030319|allocated
apnic|ID|asn|23679|1|20030319|allocated
apnic|PH|asn|23680|1|20030320|allocated
apnic|AU|asn|23681|1|20030321|allocated
apnic|IN|asn|23682|1|20030324|allocated
apnic|TH|asn|23683|1|20050819|allocated
apnic|NZ|asn|23684|1|20150904|allocated
apnic|SG|asn|23685|1|20160411|allocated
apnic|AU|asn|23686|1|20060222|allocated
apnic|TH|asn|23687|1|20030327|allocated
apnic|BD|asn|23688|1|20030327|allocated
apnic|PH|asn|23689|1|20090925|allocated
apnic|AU|asn|23690|1|20030327|allocated
apnic|ID|asn|23691|10|20030328|allocated
apnic|PH|asn|23701|1|20100423|allocated
apnic|HK|asn|23702|1|20170621|allocated
apnic|SG|asn|23703|1|20030331|allocated
apnic|AU|asn|23704|1|20170622|allocated
apnic|AU|asn|23705|1|20030401|allocated
apnic|AU|asn|23706|1|20030403|allocated
apnic|VN|asn|23707|1|20030407|allocated
apnic|AU|asn|23708|1|20030407|allocated
apnic|HK|asn|23709|1|20030407|allocated
apnic|NZ|asn|23710|1|20030407|allocated
apnic|SG|asn|23711|1|20030407|allocated
apnic|TW|asn|23712|1|20030407|allocated
apnic|KR|asn|23713|1|20030407|allocated
apnic|KR|asn|23714|1|20030407|allocated
apnic|HK|asn|23715|1|20030409|allocated
apnic|KR|asn|23716|1|20030410|allocated
apnic|TH|asn|23717|1|20030411|allocated
apnic|AU|asn|23718|1|20030415|allocated
apnic|AU|asn|23719|1|20050505|allocated
apnic|JP|asn|23720|1|20030416|allocated
apnic|AU|asn|23721|1|20050505|allocated
apnic|AU|asn|23722|1|20060823|allocated
apnic|AU|asn|23723|1|20091110|allocated
apnic|CN|asn|23724|1|20030422|allocated
apnic|TH|asn|23725|1|20030422|allocated
apnic|IN|asn|23726|1|20200611|allocated
apnic|AU|asn|23727|1|20030428|allocated
apnic|SG|asn|23728|1|20030430|allocated
apnic|BD|asn|23729|1|20170906|allocated
apnic|HK|asn|23730|1|20080201|allocated
apnic|AU|asn|23731|1|20080409|allocated
apnic|PH|asn|23732|1|20030506|allocated
apnic|AU|asn|23733|1|20030507|allocated
apnic|US|asn|23734|1|20170914|allocated
apnic|NZ|asn|23735|1|20090909|allocated
apnic|MY|asn|23736|1|20030509|allocated
apnic|NZ|asn|23737|1|20100729|allocated
apnic|US|asn|23738|1|20171114|allocated
apnic|AU|asn|23739|1|20080401|allocated
apnic|AU|asn|23740|1|20030514|allocated
apnic|AU|asn|23741|1|20030515|allocated
apnic|AU|asn|23742|1|20050823|allocated
apnic|KR|asn|23743|1|20030515|allocated
apnic|AU|asn|23744|1|20030516|allocated
apnic|AU|asn|23745|1|20030519|allocated
apnic|NZ|asn|23746|1|20151008|allocated
apnic|AU|asn|23747|1|20171120|allocated
apnic|JP|asn|23748|1|20180314|allocated
apnic|HK|asn|23749|1|20030521|allocated
apnic|PK|asn|23750|1|20030521|allocated
apnic|AU|asn|23751|1|20030527|allocated
apnic|NP|asn|23752|1|20030527|allocated
apnic|AU|asn|23753|1|20030527|allocated
apnic|NZ|asn|23754|2|20030527|allocated
apnic|ID|asn|23756|1|20030527|allocated
apnic|TH|asn|23757|1|20030528|allocated
apnic|AU|asn|23758|1|20030529|allocated
apnic|KR|asn|23759|1|20030530|allocated
apnic|AU|asn|23760|1|20030602|allocated
apnic|JP|asn|23761|1|20030602|allocated
apnic|AU|asn|23762|1|20030603|allocated
apnic|AU|asn|23763|1|20030603|allocated
apnic|HK|asn|23764|1|20200612|allocated
apnic|US|asn|23765|2|20030612|allocated
apnic|SG|asn|23767|1|20030612|allocated
